,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,Mo Sold,Sale Type,Age
456,387,1,1,0.0,8470,Reg,0,Corner,0,0,1Fam,2Story,8,5,2002,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,225,ALQ,471,972,1,972,839,1811,0,2,1,3,0,7,1,1,1,2002.0,0,565,225,48,0,10,0,7
457,873,1,1,70.0,8750,Reg,0,Inside,0,0,1Fam,1Story,7,5,1997,Gable,VinylSd,VinylSd,0,209.0,0,0,PConc,1,0,0,GLQ,1111,Unf,306,1417,1,1417,0,1417,1,2,0,3,0,7,1,0,1,1997.0,0,511,60,0,0,8,0,11
458,1918,1,1,65.0,6860,IR1,0,Inside,0,0,1Fam,1Story,5,6,1956,Gable,Wd Sdng,Wd Sdng,0,54.0,0,0,CBlock,0,0,0,GLQ,908,Unf,100,1008,1,1008,0,1008,1,1,0,3,0,6,0,0,0,1964.0,0,308,0,0,0,12,0,51
459,2764,1,1,80.0,10041,IR1,0,Inside,0,0,1Fam,2Story,8,5,1992,Gable,HdBoard,HdBoard,0,0.0,0,0,PConc,1,0,0,GLQ,789,Unf,119,908,1,927,988,1915,1,2,1,3,0,8,1,0,1,1992.0,1,506,120,150,0,2,0,14
460,2184,1,1,64.0,6400,Reg,0,Inside,0,0,1Fam,1Story,5,7,1959,Gable,WdShing,Wd Shng,0,0.0,0,0,CBlock,0,0,0,Rec,77,ALQ,52,960,1,960,0,960,1,1,0,2,0,4,0,0,0,1959.0,0,392,144,0,35,12,0,7
461,934,0,0,24.0,1488,Reg,0,Inside,0,0,TwnhsE,2Story,6,6,1980,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,1,0,0,ALQ,471,Unf,90,561,0,561,668,1229,1,1,1,2,0,5,1,0,1,1980.0,1,462,176,0,0,10,0,17
462,1920,1,1,70.0,8176,Reg,0,Inside,0,0,1Fam,1Story,5,6,1958,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,Rec,846,Unf,210,1056,0,1056,0,1056,1,1,0,3,0,6,0,0,1,1958.0,0,308,0,0,0,8,0,15
463,2631,1,1,69.0,7590,Reg,0,Inside,0,1,1Fam,2Story,6,5,1966,Gable,VinylSd,VinylSd,0,266.0,0,0,CBlock,0,0,0,BLQ,512,Unf,148,660,0,660,688,1348,0,1,1,3,0,6,1,0,1,1966.0,0,453,188,108,0,7,0,40
464,1768,1,1,104.0,21535,IR1,0,Corner,1,0,1Fam,2Story,10,6,1994,Gable,HdBoard,HdBoard,0,1170.0,1,0,PConc,1,0,1,GLQ,1455,Unf,989,2444,1,2444,1872,4316,0,3,1,4,1,10,2,1,1,1994.0,1,832,382,50,0,1,0,12
465,2040,0,0,40.0,4800,Reg,0,Inside,0,0,1Fam,1Story,4,7,1916,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,LwQ,197,Unf,999,1196,1,1196,0,1196,1,1,0,2,0,5,0,0,0,1957.0,0,440,0,0,0,7,0,17
466,1749,1,1,59.0,11796,IR1,0,Inside,0,0,1Fam,2Story,7,5,2004,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,847,847,1,847,1112,1959,0,2,1,4,0,8,1,1,0,2004.0,1,434,100,48,0,7,0,2
467,834,1,1,0.0,16698,IR1,1,CulDSac,0,0,1Fam,2Story,7,5,1992,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,800,Unf,649,1449,0,944,815,1759,1,2,1,3,0,7,1,0,1,1992.0,0,525,150,193,0,6,0,16
468,1457,1,1,0.0,10400,Reg,0,Inside,0,0,1Fam,2Story,7,5,2001,Gable,VinylSd,VinylSd,0,227.0,0,0,PConc,1,0,0,Unf,0,Unf,1257,1257,1,1290,871,2161,0,2,1,3,0,8,1,0,1,2001.0,0,570,0,84,0,6,0,7
469,79,1,1,50.0,7175,Reg,0,Inside,0,0,TwnhsE,1Story,6,5,1984,Gable,Plywood,Plywood,0,0.0,0,0,CBlock,1,0,0,ALQ,623,LwQ,0,744,0,752,0,752,1,1,0,2,0,4,0,0,1,1984.0,0,264,353,0,0,2,0,26
470,2302,1,1,76.0,8314,Reg,0,Corner,0,0,1Fam,1Story,5,7,1982,Gable,HdBoard,ImStucc,0,0.0,0,0,CBlock,0,0,1,ALQ,546,Unf,270,816,0,816,0,816,0,1,0,2,0,5,0,0,1,1982.0,0,264,168,0,0,6,0,25
471,1817,0,1,0.0,9180,IR1,0,CulDSac,0,0,1Fam,SFoyer,5,7,1983,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,1,0,0,ALQ,747,LwQ,0,840,0,884,0,884,1,1,0,2,0,5,0,0,1,1983.0,0,504,240,0,0,12,0,24
472,2755,1,1,86.0,11210,IR1,0,Inside,0,0,1Fam,1Story,7,5,2005,Gable,VinylSd,VinylSd,0,240.0,0,0,PConc,1,0,0,GLQ,20,Unf,1594,1614,1,1614,0,1614,0,2,0,3,0,7,0,0,1,2005.0,0,865,144,59,0,7,1,0
473,359,1,1,0.0,8803,IR1,0,Inside,0,0,1Fam,2Story,6,5,1994,Gable,HdBoard,HdBoard,0,0.0,0,0,PConc,1,0,0,GLQ,600,Unf,107,707,0,707,809,1516,1,2,1,3,0,7,1,0,1,1994.0,1,409,0,46,0,7,0,14
474,2059,1,1,86.0,8665,IR1,0,Inside,0,0,1Fam,1Story,5,5,1968,Gable,HdBoard,HdBoard,0,89.0,0,0,CBlock,0,0,0,Rec,168,BLQ,420,876,0,897,0,897,0,1,0,3,0,5,0,0,1,1968.0,0,264,0,0,0,1,0,39
475,2092,1,1,116.0,13474,Reg,0,Inside,0,0,1Fam,2Story,7,5,1990,Gable,HdBoard,Plywood,0,246.0,0,0,CBlock,1,0,0,ALQ,700,Unf,0,700,0,1122,1121,2243,1,2,1,4,0,8,1,0,1,1990.0,0,746,127,44,224,6,0,16
476,2516,1,1,60.0,7180,IR1,0,Inside,0,0,1Fam,1Story,8,5,2001,Gable,CemntBd,CmentBd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,1568,1568,1,1568,0,1568,0,2,0,3,0,6,1,0,1,2001.0,0,564,0,266,0,9,0,4
477,150,1,1,60.0,10950,Reg,0,Inside,0,0,1Fam,1Story,5,7,1952,Gable,WdShing,Wd Shng,0,0.0,0,0,CBlock,0,0,0,BLQ,339,Unf,525,864,0,1064,0,1064,0,1,0,2,0,4,0,0,0,1952.0,0,318,0,0,0,5,0,58
478,1656,1,1,80.0,10793,Reg,0,Inside,0,0,1Fam,2Story,5,5,1969,Mansard,WdShing,HdBoard,0,263.0,0,0,CBlock,0,0,0,Rec,493,BLQ,0,780,1,780,840,1620,0,2,1,4,0,7,0,0,1,1969.0,1,462,208,0,0,4,0,38
479,83,0,0,70.0,9800,Reg,0,Corner,0,0,1Fam,1Story,5,5,1920,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,816,816,0,1012,0,1012,0,1,0,2,0,5,0,0,0,1920.0,0,429,121,0,80,4,0,60
480,2411,1,1,65.0,10237,Reg,0,Inside,0,0,1Fam,1Story,6,5,2005,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,28,Unf,1288,1316,1,1316,0,1316,0,2,0,3,0,6,1,1,1,2005.0,1,397,100,0,0,10,1,0
481,795,1,1,0.0,11500,IR1,0,CulDSac,0,0,1Fam,1Story,4,3,1957,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,Slab,0,0,0,NA,0,NA,0,0,1,845,0,845,0,1,0,3,0,5,0,0,0,1957.0,0,290,186,0,0,1,0,52
482,2312,1,1,0.0,13006,IR1,0,Corner,0,0,1Fam,2Story,7,5,1997,Gable,HdBoard,HdBoard,0,285.0,0,0,PConc,1,0,0,Unf,0,Unf,964,964,0,993,1243,2236,0,2,1,4,0,8,1,0,0,1997.0,1,642,0,0,0,11,0,9
483,2917,0,0,21.0,1533,Reg,0,Inside,0,0,Twnhs,SFoyer,5,7,1970,Gable,CemntBd,CmentBd,0,0.0,0,0,CBlock,1,0,0,GLQ,553,Unf,77,630,1,630,0,630,1,1,0,1,1,3,0,0,0,NA,0,0,0,0,0,8,0,36
484,1624,1,1,63.0,7875,Reg,0,Inside,0,0,1Fam,2Story,7,5,1996,Gable,HdBoard,HdBoard,0,0.0,0,0,PConc,1,0,0,Rec,414,Unf,277,691,0,691,862,1553,0,2,1,3,0,6,0,0,1,1996.0,1,420,0,44,0,8,0,11
485,2215,0,1,78.0,12168,Reg,1,Inside,0,0,1Fam,2Story,8,6,1934,Gable,BrkFace,Wd Sdng,0,0.0,0,0,PConc,1,0,0,BLQ,428,Unf,537,965,0,1940,1254,3194,0,2,1,4,0,10,2,1,0,1934.0,0,380,0,0,0,9,0,9
486,1211,1,1,80.0,9200,Reg,0,Inside,0,0,1Fam,1Story,6,6,1965,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,0,0,0,Rec,892,Unf,244,1136,0,1136,0,1136,1,1,0,3,0,5,1,1,1,1965.0,0,384,426,0,0,7,0,43
487,1485,1,0,0.0,4438,Reg,0,Inside,0,0,TwnhsE,1Story,6,5,2004,Gable,VinylSd,VinylSd,0,169.0,0,0,PConc,1,0,1,GLQ,662,Unf,186,848,1,848,0,848,1,1,0,1,0,4,1,1,1,2004.0,1,420,140,0,0,6,0,4
488,1024,1,1,90.0,13068,Reg,0,Corner,0,0,1Fam,1Story,6,5,1976,Hip,HdBoard,HdBoard,0,621.0,0,0,PConc,1,0,0,ALQ,890,Rec,273,1211,0,1211,0,1211,1,2,0,3,0,6,1,0,1,1976.0,1,461,0,0,0,11,0,32
489,570,1,1,0.0,4217,IR1,0,Inside,0,0,TwnhsE,1Story,6,5,2008,Gable,VinylSd,VinylSd,1,252.0,0,0,PConc,1,0,0,GLQ,962,Unf,183,1145,1,1256,0,1256,1,1,1,1,0,5,1,1,1,2008.0,1,641,0,169,0,3,0,1
490,2874,0,0,50.0,7000,Reg,0,Inside,0,0,1Fam,1.5Fin,6,7,1926,Hip,MetalSd,MetalSd,0,0.0,0,0,PConc,0,0,0,ALQ,374,Unf,487,861,1,861,424,1285,0,1,0,3,0,6,0,0,0,1950.0,1,506,96,0,132,5,0,56
491,700,0,0,60.0,6600,Reg,0,Corner,0,0,1Fam,2Story,5,4,1892,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,Stone,0,0,0,Unf,0,Unf,994,994,0,1378,994,2372,0,2,0,4,0,11,0,0,1,1985.0,0,432,0,287,0,12,0,44
492,2756,1,1,73.0,8990,IR1,0,Inside,0,0,1Fam,1Story,7,5,2006,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,1498,1498,1,1498,0,1498,0,2,0,2,0,5,0,0,1,2006.0,0,675,351,33,0,4,1,0
493,2022,0,0,47.0,7755,Reg,0,Inside,0,0,1Fam,2Story,6,8,1918,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,Unf,0,Unf,1100,1100,1,1100,1164,2264,0,2,1,4,0,8,0,0,0,1950.0,0,408,0,152,0,5,0,12
494,583,1,1,0.0,10382,IR1,0,Corner,0,1,1Fam,2Story,7,6,1973,Gable,HdBoard,HdBoard,1,240.0,0,0,CBlock,1,0,0,ALQ,859,BLQ,216,1107,1,1107,983,2090,1,2,1,3,0,7,2,0,1,1973.0,0,484,235,204,228,11,0,36
495,2392,1,1,85.0,11924,IR1,0,Inside,1,0,1Fam,2Story,9,5,2005,Hip,WdShing,Wd Shng,1,286.0,1,0,PConc,1,0,0,GLQ,998,Unf,177,1175,1,1182,1142,2324,1,3,0,4,1,11,2,1,0,2005.0,1,736,147,21,0,7,1,0
496,2424,1,0,0.0,3072,Reg,0,Inside,0,0,TwnhsE,1Story,7,5,2004,Hip,VinylSd,VinylSd,0,18.0,0,0,PConc,1,0,0,Unf,0,Unf,1375,1375,1,1414,0,1414,0,2,0,2,0,6,1,0,1,2004.0,1,398,144,20,0,5,0,2
497,212,0,1,60.0,9900,Reg,0,Inside,0,0,2fmCon,1.5Fin,5,4,1915,Gable,Wd Sdng,Wd Shng,0,0.0,0,0,BrkTil,0,0,0,Rec,1026,Unf,186,1212,0,1212,180,1392,1,1,0,3,0,6,0,0,0,NA,0,0,0,0,168,2,0,60
498,736,0,0,50.0,6000,Reg,0,Corner,0,0,1Fam,1.5Fin,5,8,1925,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,884,884,1,884,464,1348,1,1,0,3,0,5,1,0,0,1960.0,0,216,0,0,208,5,0,12
499,1610,1,1,0.0,11075,IR1,0,Inside,0,0,1Fam,2Story,5,4,1969,Gable,HdBoard,HdBoard,0,232.0,0,0,CBlock,0,0,0,ALQ,562,LwQ,29,784,1,1168,800,1968,0,2,1,4,0,7,1,0,1,1969.0,0,530,305,189,0,9,0,39
500,890,1,1,80.0,10682,Reg,0,Inside,0,0,1Fam,1Story,4,6,1960,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,0,0,0,GLQ,399,Unf,615,1014,0,1149,0,1149,1,1,0,3,0,7,0,0,0,1968.0,1,544,0,240,0,7,0,38
501,467,1,1,149.0,12589,IR2,0,Inside,0,0,1Fam,2Story,6,5,2005,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,742,742,1,742,742,1484,0,2,1,3,0,8,1,1,1,2005.0,1,390,36,24,0,6,0,4
502,578,0,1,80.0,9600,Reg,0,FR2,1,0,1Fam,SLvl,8,5,1976,Gable,Plywood,Plywood,0,200.0,0,0,CBlock,0,0,0,Unf,0,Unf,392,392,1,1487,1012,2499,0,2,1,4,0,5,1,1,1,1976.0,0,527,0,64,0,1,0,33
503,1747,0,1,65.0,16219,IR2,0,Inside,0,0,1Fam,SLvl,7,5,2004,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,1,GLQ,779,Unf,56,835,1,1119,0,1119,1,2,0,2,0,5,0,0,1,2004.0,1,437,100,24,0,4,0,2
504,1149,1,1,55.0,7892,Reg,0,Inside,0,0,TwnhsE,1Story,6,5,1993,Gable,Plywood,Plywood,0,0.0,0,0,PConc,1,0,0,GLQ,300,Unf,899,1199,1,1199,0,1199,0,2,0,2,0,5,0,0,1,1993.0,0,530,0,63,0,3,0,15
505,2758,1,1,90.0,13377,Reg,0,Corner,0,0,1Fam,1Story,6,5,2006,Hip,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,1576,Unf,260,1836,0,1846,0,1846,1,2,0,3,0,7,1,1,1,2006.0,0,495,0,32,0,7,1,0
506,857,1,1,0.0,7000,IR1,0,CulDSac,0,0,1Fam,1Story,5,8,1978,Gable,VinylSd,VinylSd,0,90.0,0,0,CBlock,0,0,0,ALQ,646,Unf,218,864,1,864,0,864,1,1,0,3,0,6,0,0,1,1978.0,0,336,0,0,0,7,0,4
507,2219,0,1,70.0,10570,Reg,0,Inside,0,0,1Fam,2Story,8,8,1932,Hip,BrkFace,BrkFace,0,0.0,0,0,CBlock,1,1,0,Rec,297,Unf,556,853,0,1549,1178,2727,0,2,1,3,0,10,2,0,0,1932.0,0,440,0,74,0,12,0,13
508,733,0,1,0.0,8854,Reg,0,Inside,0,0,1Fam,1.5Unf,6,6,1916,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,952,952,0,952,0,952,0,1,0,2,0,4,1,1,0,1916.0,0,192,0,98,0,5,0,59
509,2909,0,0,41.0,2665,Reg,0,Inside,0,0,TwnhsE,2Story,5,6,1977,Gable,CemntBd,CmentBd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,264,264,0,616,688,1304,0,1,1,3,0,5,1,0,0,1977.0,0,336,141,0,0,5,0,29
510,1798,1,1,75.0,9000,Reg,0,Inside,0,0,1Fam,2Story,8,5,2006,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,1088,1088,1,1088,871,1959,0,2,1,3,0,8,1,1,1,2006.0,0,1025,208,46,0,12,0,1
511,235,0,1,124.0,18600,Reg,0,Inside,0,0,1Fam,1.5Fin,3,4,1938,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,BLQ,288,LwQ,0,972,0,1052,558,1610,0,2,0,4,0,8,1,1,1,1938.0,0,480,0,0,60,6,0,20
512,2366,0,0,24.0,2160,Reg,0,Inside,0,0,TwnhsE,2Story,5,6,1973,Gable,HdBoard,HdBoard,0,200.0,0,0,CBlock,0,0,0,LwQ,402,Unf,363,765,0,765,600,1365,0,1,1,3,0,7,1,0,1,1973.0,0,440,0,36,0,6,0,33
513,1027,1,1,75.0,9743,Reg,0,Inside,0,0,1Fam,2Story,5,6,1969,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,BLQ,280,Unf,440,720,0,720,588,1308,0,1,1,3,0,7,0,0,0,1969.0,0,484,0,0,0,6,0,39
514,1195,1,1,65.0,8125,Reg,0,Inside,0,0,1Fam,1Story,5,7,1965,Hip,HdBoard,HdBoard,0,0.0,0,0,CBlock,0,0,0,ALQ,260,Rec,196,912,1,925,0,925,1,1,0,3,0,5,0,0,0,1978.0,0,576,233,0,0,7,0,3
515,1303,1,0,62.0,7311,Reg,0,Corner,0,0,1Fam,1Story,2,5,1946,Gable,VinylSd,VinylSd,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,407,407,0,407,0,407,0,1,0,1,0,3,0,0,0,1949.0,0,297,76,0,120,3,0,58
516,148,1,1,80.0,10032,Reg,0,Inside,0,0,1Fam,1Story,6,5,1959,Gable,Wd Sdng,Wd Sdng,1,432.0,0,0,CBlock,0,0,0,Rec,734,Unf,510,1244,1,1580,0,1580,1,1,1,3,0,6,2,1,1,1956.0,0,440,0,28,0,6,0,51
517,608,1,1,115.0,10500,IR1,0,Inside,0,0,1Fam,1Story,5,5,1964,Gable,HdBoard,HdBoard,1,144.0,0,0,CBlock,0,0,0,LwQ,998,Unf,294,1292,0,1292,0,1292,1,1,1,3,0,6,2,1,0,1964.0,0,520,0,32,0,7,0,45
518,2515,1,1,114.0,8314,IR1,0,Corner,0,0,1Fam,2Story,7,5,1997,Hip,Wd Sdng,Wd Sdng,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,569,569,1,854,840,1694,0,2,1,3,0,6,1,0,0,1997.0,0,434,0,382,0,11,0,8
519,821,1,1,61.0,10226,IR1,0,Inside,0,0,1Fam,1Story,8,5,2008,Gable,VinylSd,VinylSd,1,270.0,0,0,PConc,1,0,1,Unf,0,Unf,1622,1622,1,1630,0,1630,1,2,0,3,1,8,1,1,1,2008.0,0,860,172,42,0,1,0,1
520,2500,1,1,121.0,16059,Reg,0,Corner,1,0,1Fam,2Story,8,5,1991,Hip,HdBoard,HdBoard,0,284.0,0,0,CBlock,1,0,0,Unf,0,Unf,1288,1288,1,1301,1116,2417,0,2,1,4,0,9,1,0,1,1991.0,0,462,127,82,0,4,0,14
521,745,0,0,51.0,6120,Reg,0,Inside,0,0,1Fam,1Story,5,6,1925,Gable,MetalSd,MetalSd,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,960,960,0,995,0,995,0,1,0,2,0,5,0,0,0,1926.0,0,264,0,15,51,3,0,10
522,741,0,0,51.0,6120,Reg,0,Corner,0,0,1Fam,1.5Fin,5,6,1936,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,927,927,0,1067,472,1539,0,1,1,3,0,5,0,0,0,1995.0,0,576,112,0,0,4,0,59
523,1611,0,0,0.0,56600,IR1,0,Inside,0,0,1Fam,2.5Unf,5,1,1900,Hip,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,Unf,0,Unf,686,686,1,1150,686,1836,0,2,0,4,0,7,0,0,0,1900.0,0,288,0,0,0,1,0,58
524,2532,0,1,75.0,9750,Reg,0,Inside,0,0,1Fam,SLvl,5,5,1967,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,0,0,0,ALQ,400,Rec,100,980,0,980,0,980,0,2,0,3,0,6,0,0,1,1967.0,1,384,68,0,0,10,0,39
525,1081,1,1,0.0,3940,Reg,0,Inside,0,0,TwnhsE,1Story,7,5,2003,Gable,VinylSd,VinylSd,0,143.0,0,0,PConc,1,0,1,GLQ,1073,Unf,342,1415,1,1455,0,1455,1,2,0,2,0,6,1,0,1,2003.0,1,644,156,20,0,8,0,5
526,1692,1,1,107.0,13641,Reg,0,Inside,1,0,1Fam,2Story,9,5,2007,Hip,CemntBd,CmentBd,0,456.0,1,0,PConc,1,0,1,GLQ,1304,Unf,630,1934,1,1943,713,2656,1,2,1,3,1,8,1,1,1,2007.0,0,1040,268,58,0,12,1,0
527,2520,1,1,36.0,3640,IR1,0,CulDSac,0,0,Twnhs,1Story,8,5,1980,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,1,0,1,GLQ,860,Unf,176,1036,0,1036,0,1036,1,1,0,1,0,4,1,0,0,1980.0,1,484,133,108,0,9,0,26
528,276,0,1,75.0,9825,Reg,0,Inside,0,0,Duplex,1Story,5,5,1965,Hip,AsphShn,AsphShn,0,0.0,0,0,CBlock,0,0,0,NA,0,NA,0,0,0,1664,0,1664,0,2,0,4,0,8,0,0,0,NA,0,0,0,0,0,5,0,45
529,1992,0,0,60.0,9600,Reg,0,Inside,0,0,1Fam,1.5Fin,5,8,1925,Gambrel,VinylSd,VinylSd,0,0.0,0,0,PConc,0,0,0,Unf,0,Unf,702,702,0,842,630,1472,0,1,0,3,0,6,0,0,0,1925.0,0,250,0,0,84,7,0,13
530,663,0,1,90.0,5400,Reg,0,Inside,0,0,1Fam,1Story,2,5,1940,Gable,Stucco,Stucco,0,0.0,0,0,PConc,0,0,0,Unf,0,Unf,416,416,0,599,0,599,1,1,0,2,0,4,0,0,0,NA,0,0,0,81,0,6,0,59
531,418,1,1,24.0,2104,Reg,0,Inside,0,0,TwnhsE,1Story,7,6,1976,Gable,Plywood,BrkComm,0,0.0,0,0,CBlock,0,0,0,ALQ,536,Unf,300,836,0,836,0,836,0,1,0,2,0,5,0,0,1,1976.0,0,345,150,20,0,10,0,33
532,1733,1,1,63.0,9729,IR1,0,Inside,0,0,1Fam,2Story,6,5,2006,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,698,698,1,698,1048,1746,1,2,1,3,0,6,1,1,0,2007.0,0,350,0,34,0,6,1,0
533,2359,1,1,80.0,10000,Reg,0,Inside,0,0,1Fam,1Story,6,6,1974,Gable,HdBoard,Plywood,0,176.0,0,0,CBlock,0,0,0,ALQ,755,Unf,348,1103,0,1103,0,1103,0,2,0,3,0,6,0,0,1,1974.0,0,462,295,84,0,6,0,32
534,253,1,1,64.0,7360,Reg,0,Inside,0,0,1Fam,1Story,7,5,2010,Gable,VinylSd,VinylSd,1,80.0,0,0,PConc,1,0,0,GLQ,24,Unf,1198,1222,1,1222,0,1222,0,2,0,2,0,6,0,0,1,2009.0,0,615,0,54,0,3,0,0
535,1518,0,1,60.0,8400,Reg,0,Inside,0,0,1Fam,2.5Fin,5,8,1939,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,PConc,0,0,0,LwQ,378,Unf,342,720,1,1052,720,2192,0,2,1,4,0,8,1,1,0,1939.0,0,240,262,24,0,7,0,11
536,2035,0,0,50.0,9000,Reg,0,Inside,0,0,1Fam,1.5Fin,6,6,1937,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,PConc,0,0,0,Unf,0,Unf,780,780,0,780,595,1375,0,1,1,3,0,6,1,1,0,1979.0,0,544,0,162,0,12,0,57
537,2919,0,0,21.0,1526,Reg,0,Inside,0,0,Twnhs,2Story,4,5,1970,Gable,CemntBd,CmentBd,0,0.0,0,0,CBlock,0,0,0,Unf,0,Unf,546,546,0,546,546,1092,0,1,1,3,0,5,0,0,0,NA,0,0,0,34,0,6,0,36
538,1540,0,1,70.0,12392,Reg,0,Inside,0,0,1Fam,1.5Fin,7,9,1950,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,1,0,GLQ,435,Unf,397,832,1,1218,943,2161,1,2,1,3,0,8,2,0,1,1994.0,1,506,0,96,0,4,0,8
539,2120,1,1,0.0,14217,IR2,0,CulDSac,0,0,1Fam,1Story,5,5,1994,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,ALQ,550,Unf,472,1022,0,1022,0,1022,0,1,0,3,0,6,0,0,0,1995.0,0,747,0,0,0,8,0,13
540,1674,1,0,33.0,4113,IR1,0,Inside,0,0,TwnhsE,1Story,6,5,2001,Gable,MetalSd,MetalSd,0,0.0,0,0,PConc,1,0,0,Unf,0,Unf,1337,1337,1,1337,0,1337,0,2,0,2,0,5,1,0,1,2001.0,1,511,136,68,0,7,0,6
541,256,0,1,80.0,8816,Reg,0,Inside,0,0,1Fam,SLvl,6,7,1971,Gable,HdBoard,HdBoard,0,80.0,0,0,CBlock,0,0,0,GLQ,504,Unf,506,1010,0,1052,0,1052,1,1,0,3,0,6,0,0,1,1971.0,0,440,0,0,0,6,0,39
542,2361,1,1,71.0,9353,Reg,0,Inside,0,0,1Fam,1Story,4,5,1970,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,Unf,0,Unf,864,864,0,864,0,864,0,1,0,3,0,5,0,0,1,1972.0,0,280,0,0,0,7,0,36
543,978,0,0,21.0,1477,Reg,0,Inside,0,0,TwnhsE,SFoyer,4,4,1970,Gable,CemntBd,CmentBd,0,0.0,0,0,CBlock,1,0,0,GLQ,509,Unf,121,630,0,630,0,630,1,1,0,1,0,3,0,0,1,1970.0,0,286,0,0,0,4,0,39
544,2280,1,0,62.0,6710,IR1,0,FR3,0,0,TwnhsE,SFoyer,6,5,1996,Gable,VinylSd,VinylSd,0,134.0,0,0,PConc,1,0,0,Rec,16,GLQ,0,920,1,936,0,936,2,0,1,0,0,3,0,0,1,1996.0,1,460,0,40,0,6,0,10
545,2095,1,1,82.0,11287,Reg,0,Inside,0,0,1Fam,2Story,7,6,1989,Gable,Plywood,Plywood,0,340.0,0,0,CBlock,1,0,0,GLQ,421,Unf,386,807,0,1175,807,1982,0,2,1,3,0,7,1,0,1,1989.0,1,575,0,84,0,1,0,18
546,1709,1,1,99.0,12099,IR1,0,Inside,1,0,1Fam,2Story,8,5,2004,Gable,VinylSd,VinylSd,0,388.0,0,0,PConc,1,0,0,GLQ,970,Unf,166,1136,1,1136,1332,2468,1,2,1,4,0,10,1,1,0,2004.0,1,872,184,154,0,6,0,3
547,2801,1,1,75.0,9750,Reg,0,Corner,0,0,1Fam,2Story,7,6,1998,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,975,Unf,133,1108,1,1108,989,2097,1,2,1,3,0,8,1,0,0,1998.0,0,583,253,170,0,6,0,8
