,Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Lot Shape,Land Contour,Lot Config,Neighborhood,Condition 1,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Roof Style,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,Mo Sold,Sale Type,SalePrice,Age
396,213,0,1,65.0,6001,IR1,0,Inside,0,0,1Fam,1.5Fin,6,5,1940,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,LwQ,368.0,Unf,232.0,600.0,1,600,319,919,0.0,1,0,3,0,5,0,0,0,1940.0,0,231.0,0,0,45,3,0,95000,60
397,1864,1,1,78.0,11700,Reg,0,Inside,0,0,1Fam,1Story,6,6,1968,Gable,MetalSd,MetalSd,0,41.0,0,0,CBlock,0,0,0,Unf,0.0,Unf,912.0,912.0,1,1152,0,1152,1.0,1,1,3,0,7,0,0,1,1968.0,0,412.0,0,126,0,9,0,143450,39
398,37,1,1,102.0,12858,IR1,0,Inside,1,0,1Fam,2Story,9,5,2009,Gable,VinylSd,VinylSd,1,162.0,1,0,PConc,1,0,0,Unf,0.0,Unf,1590.0,1590.0,1,1627,707,2334,0.0,2,1,3,1,10,1,1,1,2009.0,1,751.0,144,133,0,1,1,376162,0
399,146,1,1,73.0,9300,Reg,0,Inside,0,0,1Fam,1Story,5,5,1960,Gable,MetalSd,HdBoard,0,324.0,0,0,CBlock,0,0,0,Rec,697.0,Unf,571.0,1268.0,0,1264,0,1264,1.0,1,0,3,0,6,2,1,1,1960.0,0,461.0,0,0,0,4,0,167500,50
400,809,0,1,64.0,7018,Reg,0,Inside,0,0,Duplex,SFoyer,5,5,1979,Gable,Plywood,Plywood,1,275.0,0,0,CBlock,1,0,0,GLQ,1086.0,Unf,0.0,1086.0,0,1224,0,1224,2.0,0,2,2,0,6,2,0,0,1979.0,0,528.0,120,0,0,6,0,153337,30
401,767,0,0,54.0,6629,Reg,0,Inside,0,0,1Fam,2Story,6,6,1925,Gambrel,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,BLQ,551.0,Unf,121.0,672.0,0,697,672,1369,1.0,2,0,3,0,6,0,0,0,1930.0,0,300.0,147,0,0,7,0,103600,59
402,262,1,1,75.0,10650,Reg,0,Corner,0,0,1Fam,1Story,5,6,1976,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,0,1,0,LwQ,182.0,ALQ,0.0,894.0,0,894,0,894,1.0,1,0,3,0,5,0,0,1,1976.0,0,308.0,365,0,0,2,0,128200,34
403,101,0,1,0.0,2117,Reg,0,Inside,0,0,Twnhs,2Story,6,5,2000,Gable,MetalSd,MetalSd,0,216.0,0,0,PConc,1,0,0,GLQ,378.0,Unf,378.0,756.0,1,769,804,1573,0.0,2,1,3,0,5,0,0,0,2000.0,0,440.0,0,32,0,6,0,177500,10
404,48,1,1,105.0,13650,Reg,0,Corner,1,0,1Fam,2Story,8,5,2002,Gable,VinylSd,VinylSd,0,232.0,0,0,PConc,1,0,1,GLQ,578.0,Unf,1093.0,1671.0,1,1687,563,2250,1.0,2,1,3,0,7,1,1,1,2002.0,1,756.0,238,130,0,6,0,320000,8
405,489,1,1,42.0,8433,IR1,0,Inside,0,0,1Fam,2Story,6,5,2000,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,683.0,Unf,111.0,794.0,1,819,695,1514,1.0,2,1,3,0,7,1,0,1,2000.0,1,394.0,0,72,0,6,0,190000,9
406,2369,0,0,21.0,1680,Reg,0,Inside,0,0,Twnhs,2Story,6,5,1971,Gable,CemntBd,CmentBd,0,236.0,0,0,CBlock,0,0,0,Unf,0.0,Unf,672.0,672.0,0,672,546,1218,0.0,1,1,3,0,7,0,0,0,NA,0,0.0,201,0,0,4,0,91500,35
407,707,0,0,50.0,6000,Reg,0,Inside,0,0,2fmCon,1.5Fin,5,4,1954,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,Unf,0.0,Unf,811.0,811.0,0,811,576,1387,0.0,2,0,3,0,7,0,0,0,1954.0,0,256.0,0,0,0,11,0,93000,55
408,1556,0,0,50.0,8500,Reg,0,Inside,0,0,1Fam,2Story,4,4,1920,Gambrel,BrkFace,BrkFace,0,0.0,0,0,BrkTil,0,0,0,Unf,0.0,Unf,649.0,649.0,0,649,668,1317,0.0,1,0,3,0,6,0,0,0,1920.0,0,250.0,0,54,172,7,0,40000,58
409,2034,0,0,60.0,6882,Reg,0,Inside,0,0,1Fam,2Story,6,7,1914,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,PConc,0,0,0,Unf,0.0,Unf,684.0,684.0,0,773,582,1355,0.0,1,1,3,0,7,0,0,0,NA,0,0.0,136,0,115,3,0,127000,1
410,308,0,0,66.0,8712,Reg,0,Corner,0,0,1Fam,1Story,4,7,1896,Hip,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,Unf,0.0,Unf,756.0,756.0,0,952,0,952,0.0,1,0,3,0,5,0,0,0,1896.0,0,330.0,0,0,265,6,0,50138,60
411,2176,1,1,0.0,7917,IR1,0,Corner,0,0,1Fam,1Story,6,7,1976,Hip,HdBoard,HdBoard,0,174.0,0,0,CBlock,0,1,0,BLQ,751.0,Unf,392.0,1143.0,0,1113,0,1113,1.0,1,1,3,0,6,1,0,1,1987.0,0,504.0,370,30,0,5,0,148000,31
412,1549,0,0,71.0,6900,Reg,0,Inside,0,0,1Fam,1Story,5,6,1940,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,ALQ,403.0,Rec,212.0,740.0,1,778,0,778,0.0,1,0,2,0,4,1,1,0,1966.0,1,924.0,0,25,0,2,0,120500,53
413,909,0,1,60.0,9900,Reg,0,Inside,0,0,1Fam,1.5Fin,6,7,1940,Gable,VinylSd,VinylSd,0,0.0,0,0,BrkTil,0,0,0,Unf,0.0,Unf,778.0,778.0,0,944,545,1489,0.0,2,0,3,0,7,1,1,0,1940.0,0,240.0,335,0,0,7,0,139500,59
414,892,1,1,86.0,13286,IR1,0,Inside,0,0,1Fam,1Story,9,5,2007,Hip,CemntBd,CmentBd,1,340.0,1,0,PConc,1,0,0,GLQ,1234.0,Unf,464.0,1698.0,1,1698,0,1698,1.0,2,0,3,1,8,1,1,1,2007.0,1,768.0,327,64,0,2,0,320000,1
415,2045,0,1,107.0,12888,Reg,0,Inside,0,0,1Fam,2Story,7,8,1937,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,ALQ,288.0,Unf,717.0,1005.0,0,1262,1005,2267,1.0,1,1,3,0,7,2,1,1,1937.0,1,498.0,521,0,0,4,0,219000,27
416,2927,1,1,0.0,8885,IR1,0,Inside,0,0,1Fam,1Story,5,5,1983,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,1,0,0,BLQ,301.0,ALQ,239.0,864.0,0,902,0,902,1.0,1,0,2,0,5,0,0,1,1983.0,0,484.0,164,0,0,6,0,131000,23
417,1732,1,1,62.0,8857,IR1,0,Inside,0,0,1Fam,2Story,6,5,2006,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0.0,Unf,738.0,738.0,1,738,757,1495,0.0,2,1,3,0,7,1,1,1,2006.0,0,440.0,100,30,0,3,1,171925,1
418,998,1,1,53.0,14137,IR1,0,Inside,0,0,1Fam,1Story,5,5,1996,Gable,HdBoard,HdBoard,0,0.0,0,0,PConc,1,0,0,GLQ,450.0,Unf,898.0,1348.0,0,1384,0,1384,1.0,2,0,3,0,7,0,0,1,1996.0,0,404.0,0,39,0,11,0,177900,11
419,2203,0,1,53.0,6720,Reg,0,Inside,0,0,1Fam,2Story,6,7,1921,Gable,VinylSd,VinylSd,0,0.0,0,0,BrkTil,0,0,0,Unf,0.0,Unf,585.0,585.0,0,851,585,1436,0.0,1,0,3,0,7,1,1,0,1992.0,0,228.0,184,0,0,4,0,141500,57
420,356,1,1,60.0,7500,Reg,0,Inside,0,0,1Fam,2Story,6,5,1998,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,476.0,Unf,476.0,952.0,0,952,684,1636,1.0,2,1,3,0,7,1,0,1,1998.0,1,440.0,0,84,0,10,0,191000,10
421,2475,1,1,63.0,13072,Reg,0,Inside,0,0,1Fam,1Story,6,5,2004,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,ALQ,941.0,Unf,217.0,1158.0,1,1158,0,1158,1.0,1,1,3,0,5,0,0,0,2006.0,0,576.0,0,50,0,5,1,158000,2
422,2264,1,1,67.0,10656,IR1,1,Inside,0,0,1Fam,1Story,8,5,2006,Gable,VinylSd,VinylSd,1,274.0,0,0,PConc,1,0,0,Unf,0.0,Unf,1638.0,1638.0,1,1646,0,1646,0.0,2,0,3,0,6,1,1,1,2007.0,0,870.0,192,80,0,11,1,248900,0
423,2201,0,1,60.0,7200,Reg,0,Corner,0,0,1Fam,1.5Fin,5,7,1937,Gable,Wd Sdng,Wd Sdng,0,252.0,0,0,BrkTil,1,0,0,ALQ,569.0,Unf,162.0,731.0,1,981,787,1768,1.0,1,1,3,0,7,2,0,0,1939.0,0,240.0,0,0,264,6,0,175000,57
424,2545,0,1,80.0,8800,Reg,0,Inside,0,0,2fmCon,1Story,6,7,1965,Hip,BrkFace,VinylSd,0,0.0,0,0,PConc,0,0,0,ALQ,901.0,BLQ,34.0,1187.0,1,1565,0,1565,1.0,2,0,3,0,7,2,0,1,1965.0,0,299.0,200,25,211,6,0,185900,6
425,2660,0,0,60.0,10800,Reg,0,Inside,0,0,1Fam,2.5Unf,7,7,1914,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,BrkTil,1,0,0,Rec,390.0,Unf,490.0,880.0,0,880,888,1768,0.0,1,1,2,0,6,2,0,0,1914.0,0,320.0,0,341,0,10,0,163000,36
426,2882,0,0,50.0,9000,Reg,0,Inside,0,0,2fmCon,1.5Fin,5,6,1951,Gable,WdShing,Wd Shng,0,0.0,0,0,CBlock,0,0,0,Unf,0.0,Unf,660.0,660.0,0,1060,336,1396,0.0,2,0,4,0,8,0,0,0,NA,0,0.0,0,0,0,10,0,115000,55
427,1379,0,1,80.0,13014,Reg,0,Inside,0,0,1Fam,SLvl,6,5,1978,Gable,HdBoard,Plywood,0,39.0,0,0,CBlock,0,0,0,ALQ,528.0,Unf,480.0,1008.0,0,1096,0,1096,1.0,1,0,3,0,6,1,0,1,1978.0,0,484.0,168,0,0,12,0,157500,30
428,491,1,1,0.0,15896,IR2,0,CulDSac,0,0,1Fam,2Story,7,5,1999,Gable,VinylSd,VinylSd,0,210.0,0,0,PConc,1,0,0,ALQ,913.0,Unf,264.0,1177.0,1,1223,1089,2312,1.0,2,1,4,0,8,1,0,0,1999.0,1,658.0,298,0,0,5,0,245000,10
429,1002,1,1,41.0,5395,IR1,1,Inside,1,0,TwnhsE,1Story,8,5,1993,Gable,HdBoard,HdBoard,0,0.0,0,0,PConc,1,0,0,GLQ,733.0,Unf,604.0,1337.0,0,1337,0,1337,1.0,2,0,2,0,5,1,0,1,1993.0,0,462.0,96,0,70,10,0,180000,15
430,1848,0,1,0.0,5105,IR2,0,FR2,0,0,TwnhsE,2Story,7,5,2004,Gable,MetalSd,MetalSd,0,0.0,0,0,PConc,1,0,0,GLQ,239.0,Unf,312.0,551.0,1,551,551,1102,0.0,2,1,2,0,4,0,0,0,2004.0,0,480.0,0,60,0,3,0,148800,3
431,1455,1,1,75.0,9473,Reg,0,Inside,0,0,1Fam,2Story,8,5,2002,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,804.0,Unf,324.0,1128.0,1,1128,903,2031,1.0,2,1,3,0,7,1,1,1,2002.0,0,577.0,0,211,0,3,0,237000,6
432,908,0,1,60.0,8400,Reg,0,Inside,0,0,1Fam,1Story,2,5,1920,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,Rec,290.0,Unf,0.0,290.0,0,438,0,438,0.0,1,0,1,0,3,0,0,0,1930.0,0,246.0,0,0,0,1,0,60000,59
433,1490,0,1,64.0,12102,Reg,0,Inside,0,0,1Fam,SFoyer,5,5,1976,Gable,HdBoard,Plywood,0,222.0,0,0,CBlock,1,1,1,ALQ,456.0,Unf,0.0,456.0,1,1033,0,1033,0.0,1,0,3,0,6,0,0,0,1976.0,0,504.0,224,0,0,4,0,165000,32
434,1465,1,1,41.0,10905,IR2,0,CulDSac,0,0,1Fam,2Story,7,5,2003,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0.0,Unf,1129.0,1129.0,1,1129,1198,2327,0.0,2,1,4,0,9,1,1,0,2003.0,0,596.0,0,57,0,8,0,240000,5
435,1627,1,1,0.0,9556,IR1,0,Corner,0,0,1Fam,1Story,7,5,1992,Gable,HdBoard,HdBoard,0,52.0,0,0,PConc,1,0,0,Unf,0.0,Unf,1168.0,1168.0,0,1187,0,1187,0.0,2,0,3,0,6,0,0,1,1992.0,0,420.0,0,21,0,8,0,160000,14
436,2849,0,0,58.0,6430,Reg,0,Corner,0,0,2fmCon,1.5Fin,6,6,1945,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,BLQ,780.0,Unf,0.0,780.0,0,816,524,1340,1.0,1,0,3,0,6,0,0,1,1945.0,0,440.0,0,0,0,7,0,128000,56
437,1501,0,1,65.0,6040,Reg,0,Inside,0,0,Duplex,1Story,4,5,1955,Gable,AsbShng,Plywood,0,0.0,0,0,PConc,0,0,0,NA,0.0,NA,0.0,0.0,0,1152,0,1152,0.0,2,0,2,0,6,0,0,0,NA,0,0.0,0,0,0,6,0,82000,53
438,626,1,1,80.0,14695,IR1,0,Inside,0,0,1Fam,1Story,6,8,1966,Gable,MetalSd,MetalSd,0,210.0,0,0,CBlock,0,0,0,ALQ,1387.0,Unf,175.0,1562.0,0,1567,0,1567,1.0,2,0,2,0,5,2,1,1,1966.0,0,542.0,0,110,0,7,0,256000,1
439,722,0,0,50.0,9000,Reg,0,Inside,0,0,1Fam,2Story,7,9,1920,Hip,VinylSd,VinylSd,0,0.0,0,0,PConc,0,0,0,ALQ,624.0,Unf,26.0,650.0,1,832,650,1482,0.0,1,0,3,0,7,0,0,0,1930.0,0,324.0,0,0,0,7,0,143000,21
440,2260,1,1,67.0,8368,IR1,1,Inside,0,0,1Fam,1Story,7,5,2006,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0.0,Unf,1689.0,1689.0,1,1689,0,1689,0.0,2,0,3,0,7,0,0,1,2007.0,1,433.0,100,39,0,4,1,231713,0
441,1639,0,1,195.0,41600,IR1,0,FR2,0,0,2fmCon,1Story,5,5,1969,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,1,0,1,ALQ,1047.0,Unf,53.0,1100.0,0,1424,0,1424,1.0,1,1,3,0,7,0,0,0,1969.0,0,828.0,144,0,0,11,0,155000,17
442,1603,1,1,59.0,6490,Reg,0,Inside,0,0,1Fam,1Story,5,7,1983,Gable,VinylSd,VinylSd,0,0.0,0,0,CBlock,0,0,0,GLQ,534.0,Unf,282.0,816.0,1,816,0,816,0.0,1,0,2,0,4,0,0,1,1983.0,0,264.0,315,0,0,4,0,128500,25
443,1520,0,1,60.0,7290,Reg,0,Corner,0,0,1Fam,1Story,7,8,1921,Gable,WdShing,Wd Shng,0,174.0,0,0,BrkTil,0,0,0,Unf,0.0,Unf,1228.0,1228.0,1,1424,0,1424,0.0,2,0,2,0,7,1,1,1,1921.0,0,312.0,0,0,90,4,0,168000,58
444,1665,1,1,0.0,7472,IR1,0,CulDSac,0,0,1Fam,2Story,7,9,1972,Gable,HdBoard,HdBoard,0,138.0,0,0,CBlock,0,0,0,ALQ,626.0,Unf,99.0,725.0,0,725,754,1479,1.0,1,1,4,0,7,0,0,1,1972.0,1,484.0,0,32,0,6,0,184000,3
445,2635,0,1,70.0,7000,Reg,0,Inside,0,0,2fmCon,SFoyer,5,5,1962,Gable,MetalSd,MetalSd,0,0.0,0,0,CBlock,0,0,0,ALQ,953.0,Unf,72.0,1025.0,0,1025,0,1025,1.0,1,0,3,0,6,0,0,0,NA,0,0.0,96,80,0,3,0,124000,44
446,581,1,1,0.0,11717,IR1,0,Inside,0,1,1Fam,1Story,6,6,1970,Hip,HdBoard,HdBoard,0,571.0,0,0,CBlock,0,0,0,Unf,0.0,Unf,1442.0,1442.0,0,1442,0,1442,0.0,2,0,2,0,6,1,0,1,1970.0,0,615.0,371,0,0,2,0,185000,39
447,2435,1,1,106.0,11194,IR1,0,Corner,0,0,1Fam,2Story,8,5,2000,Gable,VinylSd,VinylSd,0,40.0,0,0,PConc,1,0,0,Unf,0.0,Unf,1406.0,1406.0,1,1454,482,1936,0.0,2,1,3,0,7,1,0,1,2000.0,0,504.0,188,124,0,11,0,230500,6
448,2799,1,1,90.0,11250,IR1,0,Corner,0,0,1Fam,2Story,7,5,1998,Gable,VinylSd,VinylSd,0,227.0,0,0,PConc,1,0,0,ALQ,796.0,Unf,258.0,1054.0,1,1070,869,1939,0.0,2,1,3,0,8,1,0,1,1998.0,0,555.0,128,84,0,5,0,227000,8
449,883,1,1,64.0,8633,Reg,0,FR2,0,0,1Fam,2Story,6,5,2005,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,193.0,Unf,545.0,738.0,1,738,738,1476,1.0,2,1,3,0,7,0,0,1,2005.0,1,540.0,100,35,0,2,0,173500,4
450,2537,0,1,70.0,8400,Reg,0,Inside,0,0,1Fam,SFoyer,5,6,1968,Gable,HdBoard,HdBoard,0,0.0,0,0,CBlock,1,0,1,GLQ,744.0,Unf,89.0,833.0,0,898,0,898,1.0,1,0,3,0,6,0,0,1,1968.0,0,326.0,143,0,0,8,0,140000,38
451,1120,1,1,87.0,10037,Reg,0,Corner,0,0,1Fam,1Story,8,5,2006,Hip,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,666.0,Unf,794.0,1460.0,1,1460,0,1460,0.0,2,0,3,0,6,1,1,1,2006.0,1,480.0,0,20,0,8,0,247000,1
452,774,0,1,0.0,8014,IR1,0,CulDSac,0,0,1Fam,SFoyer,6,5,1978,Gable,Plywood,HdBoard,0,23.0,0,0,CBlock,1,0,1,GLQ,456.0,Unf,0.0,456.0,0,1034,0,1034,0.0,1,0,3,0,5,1,0,0,1978.0,1,504.0,0,0,0,6,0,149900,31
453,1447,1,1,0.0,12250,IR1,0,Inside,0,0,1Fam,1Story,5,6,1978,Gable,HdBoard,HdBoard,0,180.0,0,0,CBlock,1,0,0,ALQ,781.0,Unf,83.0,864.0,1,1174,0,1174,1.0,1,0,3,0,5,0,0,1,1978.0,0,528.0,211,0,280,5,0,158000,30
454,104,0,1,0.0,2403,IR1,0,FR2,0,0,TwnhsE,2Story,7,5,2003,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,244.0,Unf,286.0,530.0,1,530,550,1080,0.0,2,1,2,0,4,0,0,1,2003.0,0,496.0,0,50,0,6,0,147110,7
455,2694,0,0,50.0,8600,Reg,0,Inside,0,0,1Fam,1.5Fin,6,6,1937,Gable,MetalSd,MetalSd,0,0.0,0,0,BrkTil,0,0,0,Unf,0.0,Unf,780.0,780.0,0,780,596,1376,0.0,2,0,3,0,7,1,1,0,1937.0,0,198.0,0,0,0,6,0,119500,56
456,920,0,1,60.0,13680,Reg,1,Inside,0,0,1Fam,1.5Fin,5,6,1940,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,ALQ,728.0,Unf,112.0,840.0,1,840,727,1567,1.0,1,1,2,0,6,2,0,0,1961.0,0,440.0,0,21,150,2,0,205000,59
457,1951,0,1,60.0,10800,Reg,0,Inside,0,0,1Fam,2Story,5,9,1895,Gable,Wd Sdng,HdBoard,0,0.0,0,0,CBlock,1,0,0,Unf,0.0,Unf,736.0,736.0,1,751,783,1534,0.0,1,1,3,0,6,0,0,0,NA,0,0.0,0,112,0,7,0,148000,8
458,9,1,1,39.0,5389,IR1,0,Inside,1,0,TwnhsE,1Story,8,5,1995,Gable,CemntBd,CmentBd,0,0.0,0,0,PConc,1,0,0,GLQ,1180.0,Unf,415.0,1595.0,1,1616,0,1616,1.0,2,0,2,0,5,1,0,1,1995.0,0,608.0,237,152,0,3,0,236500,14
459,2848,0,1,60.0,10890,Reg,0,Inside,0,0,1Fam,1.5Fin,5,5,1938,Gable,MetalSd,MetalSd,0,0.0,0,0,BrkTil,0,0,0,LwQ,930.0,Unf,128.0,1058.0,0,1058,493,1551,1.0,2,0,3,0,6,0,0,0,1938.0,0,240.0,0,0,0,7,0,137000,56
460,614,1,1,68.0,9768,Reg,0,Inside,0,0,1Fam,1Story,5,5,1955,Gable,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,Rec,100.0,ALQ,613.0,960.0,0,960,0,960,1.0,1,0,2,0,5,0,0,1,1955.0,0,330.0,0,70,0,2,0,122000,54
461,1736,1,1,73.0,8993,IR1,0,Inside,0,0,1Fam,1Story,7,5,2007,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,Unf,0.0,Unf,1302.0,1302.0,1,1302,0,1302,0.0,2,0,3,0,6,0,0,1,2007.0,1,436.0,0,22,0,8,1,176485,0
462,2686,0,1,50.0,11672,IR2,0,Inside,0,0,1Fam,1Story,5,5,1925,Gable,MetalSd,MetalSd,0,0.0,0,0,BrkTil,0,0,0,Unf,0.0,Unf,816.0,816.0,0,816,0,816,0.0,1,0,2,0,4,0,0,0,1925.0,0,210.0,168,0,112,7,0,109000,56
464,1284,1,0,56.0,9836,Reg,0,Inside,0,0,1Fam,1Story,6,5,2008,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,0,0,0,GLQ,96.0,Unf,96.0,192.0,0,1133,0,1133,1.0,1,0,3,0,7,0,0,0,2008.0,0,308.0,0,175,0,12,0,143000,0
465,1765,1,1,89.0,10557,IR1,0,Inside,1,0,1Fam,2Story,9,5,1998,Gable,MetalSd,MetalSd,0,422.0,0,0,PConc,1,0,1,GLQ,672.0,Unf,736.0,1408.0,1,1671,1407,3078,1.0,2,1,4,0,9,1,0,1,1998.0,1,806.0,108,87,0,7,0,410000,9
466,1811,1,1,70.0,8462,IR1,0,Inside,0,0,1Fam,2Story,6,5,1994,Gable,HdBoard,HdBoard,0,105.0,0,0,PConc,1,1,0,GLQ,814.0,Unf,114.0,928.0,1,936,785,1721,0.0,2,1,3,0,7,0,0,1,1994.0,0,471.0,300,87,0,7,0,201000,13
467,2603,0,1,60.0,10818,Reg,0,Inside,0,0,1Fam,1.5Fin,4,4,1910,Gable,VinylSd,VinylSd,0,0.0,0,0,BrkTil,0,0,0,Unf,0.0,Unf,1077.0,1077.0,0,981,779,1760,0.0,1,1,4,0,7,1,0,0,1935.0,0,648.0,120,0,96,2,0,80000,56
468,2220,0,1,61.0,7259,IR1,0,Inside,0,0,1Fam,2Story,6,8,1945,Gambrel,Wd Sdng,Wd Sdng,0,0.0,0,0,CBlock,0,0,0,ALQ,774.0,LwQ,104.0,1028.0,1,1436,884,2320,1.0,2,1,3,0,9,1,0,0,1945.0,0,180.0,224,0,0,7,0,259500,5
469,2273,1,1,0.0,11800,IR1,0,Inside,0,0,1Fam,2Story,7,5,2003,Gable,VinylSd,VinylSd,0,94.0,0,0,PConc,1,0,1,GLQ,766.0,Unf,356.0,1122.0,1,1146,1340,2486,1.0,3,1,5,0,10,1,1,0,2003.0,1,452.0,143,32,0,7,0,279900,3
470,163,1,1,75.0,7500,Reg,0,Inside,0,0,1Fam,1Story,5,7,1959,Hip,BrkFace,BrkFace,0,0.0,0,0,CBlock,0,0,0,LwQ,340.0,Rec,0.0,1246.0,1,1246,0,1246,1.0,1,1,3,0,6,0,0,1,1959.0,0,305.0,218,0,0,5,0,154000,16
472,2734,0,1,62.0,6488,Reg,0,Inside,0,0,1Fam,1.5Fin,5,5,1942,Gable,BrkFace,Wd Sdng,0,0.0,0,0,BrkTil,0,0,0,LwQ,230.0,Unf,569.0,799.0,1,799,351,1150,0.0,1,0,3,0,6,2,0,0,1942.0,0,215.0,264,0,0,3,0,128000,56
473,426,1,1,110.0,14230,Reg,0,Corner,1,0,1Fam,1Story,8,5,2007,Gable,VinylSd,VinylSd,1,640.0,0,0,PConc,1,0,0,Unf,0.0,Unf,1566.0,1566.0,1,1600,0,1600,0.0,2,0,3,0,7,1,1,1,2007.0,0,890.0,0,56,0,7,0,256300,2
474,2216,0,1,110.0,7810,IR1,1,Inside,0,0,1Fam,1.5Fin,4,6,1930,Gable,AsbShng,CmentBd,0,0.0,0,0,BrkTil,0,1,0,GLQ,189.0,Unf,741.0,930.0,1,1230,525,1755,0.0,2,0,4,0,7,1,0,0,1930.0,0,231.0,0,40,0,11,0,188000,4
475,2900,1,1,85.0,14331,Reg,0,Inside,0,0,1Fam,1Story,8,5,2002,Hip,VinylSd,VinylSd,0,630.0,0,0,PConc,1,0,1,GLQ,1274.0,Unf,526.0,1800.0,1,1800,0,1800,1.0,2,0,3,0,7,1,1,1,2002.0,1,765.0,270,78,0,5,0,312500,4
476,97,0,1,30.0,3182,Reg,0,Inside,0,0,TwnhsE,2Story,7,5,2004,Gable,MetalSd,MetalSd,0,0.0,0,0,PConc,1,0,0,Unf,0.0,Unf,600.0,600.0,1,600,600,1200,0.0,2,1,2,0,4,0,0,0,2004.0,0,480.0,0,172,0,6,0,151000,5
477,1680,0,0,24.0,1920,Reg,0,Inside,0,0,TwnhsE,2Story,5,5,1971,Gable,HdBoard,HdBoard,0,376.0,0,0,CBlock,0,0,0,ALQ,471.0,Unf,294.0,765.0,1,765,600,1365,1.0,1,1,2,0,6,0,0,0,1971.0,0,440.0,240,36,0,8,0,122500,36
478,1133,1,1,68.0,10110,Reg,0,Inside,0,0,1Fam,2Story,6,5,2003,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,0,GLQ,80.0,ALQ,200.0,835.0,1,835,861,1696,1.0,2,1,3,0,7,0,0,1,2003.0,0,542.0,143,66,0,7,0,188000,5
479,2761,1,1,91.0,10984,IR1,0,Corner,0,0,1Fam,2Story,7,5,2005,Gable,VinylSd,VinylSd,0,0.0,0,0,PConc,1,0,1,Unf,0.0,Unf,945.0,945.0,1,945,864,1809,0.0,2,1,3,0,8,0,0,1,2005.0,0,638.0,144,54,0,5,1,209700,0
480,1642,1,1,85.0,14082,IR1,1,Inside,1,0,1Fam,1Story,8,5,2006,Hip,VinylSd,VinylSd,0,945.0,0,0,PConc,1,1,1,GLQ,1558.0,Unf,662.0,2220.0,1,2234,0,2234,1.0,1,1,1,0,7,1,1,1,2006.0,0,724.0,390,80,0,1,0,441929,1
481,1141,1,1,50.0,8480,IR1,0,Inside,0,0,1Fam,2Story,6,5,1993,Gable,HdBoard,HdBoard,0,120.0,0,0,PConc,1,0,0,GLQ,602.0,Unf,284.0,886.0,1,886,794,1680,0.0,2,1,3,0,7,0,0,1,1993.0,0,474.0,144,96,0,10,0,163000,14
